timestamp,solana_price,avalanche_price,ethereum_price,binance_price,solana_usd_market_cap,avalanche_usd_market_cap,ethereum_usd_market_cap,binance_usd_market_cap,solana_usd_24h_vol,avalanche_usd_24h_vol,ethereum_usd_24h_vol,binance_usd_24h_vol,solana_usd_24h_change,avalanche_usd_24h_change,ethereum_usd_24h_change,binance_usd_24h_change,solana_circulating_supply,avalanche_circulating_supply,ethereum_circulating_supply,binance_circulating_supply,solana_inflation_rate,avalanche_inflation_rate,ethereum_inflation_rate,binance_inflation_rate,solana_total_supply,avalanche_total_supply,ethereum_total_supply,binance_total_supply
2025-08-18T08:54:57.775098,181.16,23.7,4269.85,831.42,97841345365.63034,10016701255.304089,515164120047.0803,115813027887.10016,5793630600.180165,920785567.9429086,36472595403.84759,1476123400.7458649,-6.396955999986337,-4.248853394802796,-6.336284546926663,-3.493969170305964,null,null,null,null,null,null,null,null,null,null,null,null
