timestamp,solana_volume,avalanche_volume,ethereum_volume,binance_volume,solana_active_validators,avalanche_active_validators,ethereum_active_validators,binance_active_validators,solana_block_time,avalanche_block_time,ethereum_block_time,binance_block_time,solana_avg_cu_per_tx,avalanche_gas_price_gwei,ethereum_gas_price_gwei,binance_gas_price_gwei,solana_cost_per_cu_lamports,avalanche_avg_gas_used,ethereum_avg_gas_used,binance_avg_gas_used,solana_transaction_cost,avalanche_transaction_fee,ethereum_transaction_fee,binance_transaction_fee,solana_tps,avalanche_tps,ethereum_tps,binance_tps
2025-05-02T00:00:35.662077,3223572375,182922233,1828853080,1332454607,1286,1418,1064584.0,45,0.39903285487438456,null,12.095758084838304,null,25483.140058765915,0.128903774,0.389102081,1.0,0.8301071462915407,919009.4833333334,184902.7065653472,436836.2793888449,2.115373667272982e-05,0.00011846379074345678,7.194602790710895e-05,0.0004368362793888449,4493.495833333333,14.0,20.666666666666668,65.0
2025-05-02T06:00:34.659970,3014937260,169339290,1934265056,1317741873,1286,1401,1062713.0,45,0.39903285487438456,null,12.095758084838304,null,27124.387183710136,0.131189228,0.384071066,1.0,0.5398718509138114,336311.0208333333,166077.89114879677,274892.4290325474,1.4643693113772455e-05,4.4120383191016906e-05,6.378571269255035e-05,0.0002748924290325474,4330.329166666666,4.0,10.5,43.0
2025-05-02T12:00:35.533192,3037663289,166242916,1945261775,1158899129,1286,1398,1062713.0,45,0.39903285487438456,null,12.095758084838304,null,24231.51832745045,0.173025958,0.570633012,1.0,1.0123354857155522,408215.475,153498.16287820734,281075.19852886704,2.4530425875644853e-05,7.063187363230004e-05,8.759111901965806e-05,0.00028107519852886705,4567.2,2.0,17.666666666666668,118.0
2025-05-02T18:00:35.550479,2973475072,165962413,1867757188,1155733453,1286,1400,1063655.0,45,0.39903285487438456,null,12.112715547455489,null,25235.97394957983,0.160026673,0.513927315,1.0,0.8088618036674714,580418.8125,158925.74349595245,311026.583074703,2.0412415406162465e-05,9.288249151098581e-05,8.167628063925356e-05,0.000311026583074703,4373.608333333334,2.0,21.666666666666668,66.0
