timestamp,solana_reward_rate,avalanche_reward_rate,ethereum_reward_rate,binance_reward_rate,solana_staked_tokens,avalanche_staked_tokens,ethereum_staked_tokens,binance_staked_tokens,solana_staking_ratio,avalanche_staking_ratio,ethereum_staking_ratio,binance_staking_ratio,solana_tvl,avalanche_tvl,ethereum_tvl,binance_tvl
2025-05-03T00:00:32.351021,8.810084947606986,7.518296276042613,3.0484926700226525,5.957187,389896208.66347814,229083844.605659,34099682.54337208,30382955.397087276,65.02423572543977,49.94836434897783,28.243939438970855,20.82628025900058,7953093473.628389,1327451617.7296999,52459845035.47756,5921763584.909685
2025-05-03T06:00:35.738019,8.810084947606986,7.515024166690266,3.036179812619139,1.5424567777777778,389896208.66347814,230350595.38104293,34104061.93431046,30382967.191021446,65.02423572543977,50.21122244178111,28.247566782195705,20.826288343262796,7959017890.599133,1335069667.7548451,52425332379.717285,5905817622.308887
2025-05-03T12:00:35.812634,8.810084947606986,7.515024166690266,3.036179812619139,1.542592111111111,389896208.66347814,230390627.4125777,34104061.93431046,30382986.67937862,65.02423572543977,50.21983156136673,28.247566782195705,20.826301701739055,7912239450.3717165,1327169276.8480146,52202807831.502785,5914880306.575176
2025-05-03T18:00:32.371099,8.810084947606986,7.515024166690266,3.036179812619139,1.542592111111111,389896208.66347814,231192071.10274416,34115571.09985637,30383062.22732448,65.02423572543977,50.38799239027411,28.257116447002993,20.82635348678343,7917202330.309333,1327400687.1461148,52513754859.07969,5926666271.645223
