timestamp,solana_price,avalanche_price,ethereum_price,binance_price,solana_usd_market_cap,avalanche_usd_market_cap,ethereum_usd_market_cap,binance_usd_market_cap,solana_usd_24h_vol,avalanche_usd_24h_vol,ethereum_usd_24h_vol,binance_usd_24h_vol,solana_usd_24h_change,avalanche_usd_24h_change,ethereum_usd_24h_change,binance_usd_24h_change,solana_circulating_supply,avalanche_circulating_supply,ethereum_circulating_supply,binance_circulating_supply,solana_inflation_rate,avalanche_inflation_rate,ethereum_inflation_rate,binance_inflation_rate,solana_total_supply,avalanche_total_supply,ethereum_total_supply,binance_total_supply
2025-05-01T00:00:34.978270,146.86,20.88,1793.73,599.02,76476179387.34753,8718089600.540796,216570725289.26825,87479842243.20592,3339121506.927286,315521869.2483922,13494042647.94017,717647935.3046333,0.8569829028166603,-2.9477166128706203,-0.28307824468971593,-0.21448839617936344,517667983.87277967,416962128.7038671,120730454.5431191,145887575.79,5.298435744001088,4.180158477718029,0.7388750540421358,-4.415106123479391,599617708.9355726,458255195.4290373,120730454.5431191,145887575.79
2025-05-01T06:00:33.725840,148.25,20.85,1807.49,599.12,77204870374.14989,8820293180.44406,218728844324.95255,87643581971.95135,3349252498.561805,320531263.49474704,13711797184.329332,705432265.5147672,1.3274450845636105,-2.3041471007997734,0.39946014218707815,-0.33399346779953776,517680221.76203746,416965840.1621005,120730454.5431191,145887575.79,5.302312729657531,4.125979505625154,0.7070137252646708,-4.416335183830132,599616749.5298018,458258857.7136524,120730454.5431191,145887575.79
2025-05-01T12:00:34.582780,151.53,21.36,1820.5,603.58,78683128800.8989,8953362121.273058,222872281640.8572,88039479332.31198,3811807097.064091,341533918.90151286,15681080357.62016,630411900.5596874,2.6697056651382467,-0.9036856190328376,1.6863478475982592,0.21652159758453524,517680221.76203746,416969636.1487034,120730454.5431191,145887575.79,5.302312729657531,4.11957633135764,0.7070137252646708,-4.3882350245852,599616749.5298018,458262699.63613164,120730454.5431191,145887575.79
2025-05-01T18:00:35.642908,152.19,21.51,1862.83,602.95,78344775929.89795,8911970845.254166,223943048063.2782,87700790221.7795,3779172426.896995,309785495.19544923,14664461733.409431,587631231.0752939,4.471651790180075,1.8108886369646686,4.475462599653193,0.429559100835176,517680221.76203746,417023398.3678975,120732850.3849309,145887575.79,5.302312729657531,4.089034742181425,0.7072519976274728,-4.397189313187554,599616749.5298018,458316710.733235,120732850.3849309,145887575.79
