timestamp,solana_reward_rate,avalanche_reward_rate,ethereum_reward_rate,binance_reward_rate,solana_staked_tokens,avalanche_staked_tokens,ethereum_staked_tokens,binance_staked_tokens,solana_staking_ratio,avalanche_staking_ratio,ethereum_staking_ratio,binance_staking_ratio,solana_tvl,avalanche_tvl,ethereum_tvl,binance_tvl
2025-05-01T00:00:34.978270,8.32477101939164,7.536621197526052,3.0954634718117737,3.045403555555555,389896208.6634785,231266469.61651295,34097649.82628511,30367930.64998195,65.02413168477182,50.4667425319623,28.24279089755855,20.815981405911845,7891463997.071719,1284123137.1463265,51172089449.20077,5883539463.092547
2025-05-01T06:00:33.725840,8.810084947606986,7.536621197526052,2.9785621597287566,1.978226,389896208.66347814,228271060.19595775,34119240.864606485,30370114.202057965,65.02423572543977,49.81268912833436,28.260674569415073,20.817478142055545,7961843693.052009,1286205403.4293404,51363638231.46561,5883540929.763854
2025-05-01T12:00:34.582780,8.810084947606986,7.536621197526052,2.9785621597287566,1.9754197777777778,389896208.66347814,227918877.56503737,34119240.864606485,30371282.85155345,65.02423572543977,49.73541982491894,28.260674569415073,20.818279203756077,8043697567.184767,1304051419.723096,51708572576.91902,5923196512.368124
2025-05-01T18:00:35.642908,8.810084947606986,7.519219065340289,2.9785621597287566,1.9752644444444443,389896208.66347814,226781950.28112614,34129467.67638345,30371426.25145628,65.02423572543977,49.481492812756166,28.268584372495916,20.81837749855743,8086585111.013555,1306372624.189852,52235185375.49393,5936473062.217828
