timestamp,solana_volume,avalanche_volume,ethereum_volume,binance_volume,solana_active_validators,avalanche_active_validators,ethereum_active_validators,binance_active_validators,solana_block_time,avalanche_block_time,ethereum_block_time,binance_block_time,solana_avg_cu_per_tx,avalanche_gas_price_gwei,ethereum_gas_price_gwei,binance_gas_price_gwei,solana_cost_per_cu_lamports,avalanche_avg_gas_used,ethereum_avg_gas_used,binance_avg_gas_used,solana_transaction_cost,avalanche_transaction_fee,ethereum_transaction_fee,binance_transaction_fee,solana_tps,avalanche_tps,ethereum_tps,binance_tps
2025-05-01T00:00:34.978270,3108243803,152538974,1561651675,847956232,1289,1442,1063591.0,45,0.3993349154232925,null,12.080536912751677,null,24285.30728113262,0.14406557,0.378433483,1.0,2.1495808129945555,611508.325595238,196566.4655286083,283471.53008561395,5.220323056919966e-05,8.809729548662355e-05,7.438733219099069e-05,0.00028347153008561395,4348.820833333333,1.0,15.0,97.0
2025-05-01T06:00:33.725840,3174616708,175692588,1686071094,1098256285,1286,1433,1064265.0,45,0.39903285487438456,null,12.080536912751677,null,18106.447403210575,0.141805846,0.334670944,1.0,1.8343823164989075,407990.58035714284,257374.50280381925,209878.73667028022,3.321414693106704e-05,5.7855449407575635e-05,8.613576781488485e-05,0.0002098787366702802,4354.404166666666,4.0,,41.5
2025-05-01T12:00:34.582780,3156881554,179200610,1802155143,1097953767,1286,1428,1064265.0,45,0.39903285487438456,null,12.080536912751677,null,18958.49428743235,0.166623415,0.449979192,1.0,0.9439224944220967,474124.1217105263,222592.49448375468,248256.51951427138,1.7895349218280216e-05,7.900018029328353e-05,0.00010016199081306437,0.00024825651951427137,4353.733333333334,2.0,30.166666666666668,98.0
2025-05-01T18:00:35.642908,3245600033,171654216,1831662093,1315186165,1286,1423,1064584.0,45,0.39903285487438456,null,12.095758084838304,null,23296.797988149374,0.157031548,2.043562892,1.0,1.6394351024908114,402668.7083333333,202916.44503110537,301864.0093203887,3.8193588397409394e-05,6.323169060074383e-05,0.00041467251724212477,0.00030186400932038875,4505.370833333333,5.0,26.916666666666668,85.5
